Time,V(0),V(N001),V(N002),V(N003),V(N004),V(N005),I(C1),I(I1),I(I2),I(L1),I(L2),I(R1),I(R2),I(R3),I(R4),
0.02625,0,-7.797,-0.971005,0.205972,-5.3463,0.0834366,-0.0024507,-0.0707107,-0.0707107,-0.018864,-0.0518467,0.0024507,0.0542974,0.06826,0.0024507,
0.0263,0,-7.96183,-0.937392,0.226323,-5.30936,0.0936996,-0.00265247,-0.0728969,-0.0728969,-0.0215187,-0.0513782,0.00265247,0.0540306,0.0702444,0.00265247,
0.02635,0,-8.11893,-0.902999,0.246457,-5.26719,0.10387,-0.00285175,-0.0750111,-0.0750111,-0.0241523,-0.0508588,0.00285175,0.0537106,0.0721594,0.00285175,
0.0264,0,-8.26816,-0.867859,0.266355,-5.21981,0.113938,-0.00304835,-0.0770513,-0.0770513,-0.0267622,-0.0502891,0.00304835,0.0533375,0.074003,0.00304835,
0.02645,0,-8.40935,-0.832008,0.285996,-5.16728,0.123893,-0.00324207,-0.0790155,-0.0790155,-0.0293458,-0.0496697,0.00324207,0.0529117,0.0757734,0.00324207,
0.0265,0,-8.54238,-0.795479,0.305362,-5.10965,0.133726,-0.00343272,-0.0809017,-0.0809017,-0.0319007,-0.049001,0.00343272,0.0524338,0.077469,0.00343272,
0.02655,0,-8.6671,-0.758307,0.324432,-5.04698,0.143426,-0.00362012,-0.0827081,-0.0827081,-0.0344241,-0.0482839,0.00362012,0.051904,0.0790879,0.00362012,
0.0266,0,-8.7834,-0.72053,0.343189,-4.97932,0.152985,-0.00380408,-0.0844328,-0.0844328,-0.0369138,-0.047519,0.00380408,0.0513231,0.0806287,0.00380408,
0.02665,0,-8.89116,-0.682184,0.361614,-4.90675,0.162393,-0.00398441,-0.0860742,-0.0860742,-0.0393672,-0.046707,0.00398441,0.0506914,0.0820898,0.00398441,
0.0267,0,-8.99028,-0.643305,0.379688,-4.82934,0.171641,-0.00416094,-0.0876307,-0.0876307,-0.0417818,-0.0458488,0.00416094,0.0500098,0.0834697,0.00416094,
0.02675,0,-9.08065,-0.603932,0.397393,-4.74715,0.180719,-0.00433349,-0.0891007,-0.0891007,-0.0441554,-0.0449452,0.00433349,0.0492787,0.0847672,0.00433349,
0.0268,0,-9.16218,-0.564103,0.414713,-4.66029,0.189618,-0.0045019,-0.0904827,-0.0904827,-0.0464856,-0.0439971,0.0045019,0.048499,0.0859808,0.0045019,
0.02685,0,-9.2348,-0.523856,0.43163,-4.56882,0.19833,-0.00466599,-0.0917755,-0.0917755,-0.04877,-0.0430055,0.00466599,0.0476715,0.0871095,0.00466599,
0.0269,0,-9.29844,-0.483231,0.448127,-4.47284,0.206847,-0.0048256,-0.0929776,-0.0929776,-0.0510064,-0.0419713,0.0048256,0.0467969,0.0881521,0.0048256,
0.02695,0,-9.35302,-0.442267,0.464187,-4.37244,0.215159,-0.00498057,-0.0940881,-0.0940881,-0.0531926,-0.0408955,0.00498057,0.045876,0.0891075,0.00498057,
0.027,0,-9.39849,-0.401005,0.479796,-4.26773,0.223258,-0.00513076,-0.0951057,-0.0951057,-0.0553265,-0.0397792,0.00513076,0.0449099,0.0899749,0.00513076,
0.02705,0,-9.43482,-0.359483,0.494938,-4.15881,0.231138,-0.00527601,-0.0960294,-0.0960294,-0.0574059,-0.0386235,0.00527601,0.0438995,0.0907534,0.00527601,
0.0271,0,-9.46196,-0.317743,0.509597,-4.04578,0.238789,-0.00541617,-0.0968583,-0.0968583,-0.0594288,-0.0374295,0.00541617,0.0428457,0.0914421,0.00541617,
0.02715,0,-9.47988,-0.275824,0.52376,-3.92876,0.246204,-0.00555112,-0.0975917,-0.0975917,-0.0613932,-0.0361985,0.00555112,0.0417496,0.0920406,0.00555112,
0.0272,0,-9.48857,-0.233769,0.537412,-3.80786,0.253376,-0.00568071,-0.0982287,-0.0982287,-0.0632971,-0.0349316,0.00568071,0.0406123,0.092548,0.00568071,
0.02725,0,-9.48802,-0.191618,0.550539,-3.6832,0.260298,-0.00580482,-0.0987688,-0.0987688,-0.0651387,-0.0336301,0.00580482,0.039435,0.092964,0.00580482,
0.0273,0,-9.47823,-0.149411,0.563129,-3.5549,0.266963,-0.00592332,-0.0992115,-0.0992115,-0.0669161,-0.0322953,0.00592332,0.0382187,0.0932881,0.00592332,
0.02735,0,-9.4592,-0.10719,0.57517,-3.4231,0.273364,-0.0060361,-0.0995562,-0.0995562,-0.0686277,-0.0309285,0.0060361,0.0369646,0.0935201,0.0060361,
0.0274,0,-9.43096,-0.0649962,0.586648,-3.28791,0.279496,-0.00614305,-0.0998027,-0.0998027,-0.0702716,-0.029531,0.00614305,0.0356741,0.0936596,0.00614305,
0.02745,0,-9.39353,-0.0228703,0.597554,-3.14948,0.285351,-0.00624405,-0.0999507,-0.0999507,-0.0718464,-0.0281043,0.00624405,0.0343483,0.0937066,0.00624405,
0.0275,0,-9.34695,0.0191467,0.607876,-3.00794,0.290925,-0.00633901,-0.1,-0.1,-0.0733504,-0.0266496,0.00633901,0.0329887,0.093661,0.00633901,
0.02755,0,-9.29127,0.0610138,0.617604,-2.86343,0.296212,-0.00642784,-0.0999507,-0.0999507,-0.0747821,-0.0251686,0.00642784,0.0315964,0.0935228,0.00642784,
0.0276,0,-9.22653,0.10269,0.626728,-2.71609,0.301206,-0.00651044,-0.0998027,-0.0998027,-0.0761401,-0.0236626,0.00651044,0.030173,0.0932922,0.00651044,
0.02765,0,-9.15281,0.144135,0.63524,-2.56608,0.305903,-0.00658674,-0.0995562,-0.0995562,-0.0774232,-0.022133,0.00658674,0.0287198,0.0929695,0.00658674,
0.0277,0,-9.07017,0.185309,0.64313,-2.41352,0.310298,-0.00665665,-0.0992115,-0.0992115,-0.0786299,-0.0205816,0.00665665,0.0272382,0.0925548,0.00665665,
0.02775,0,-8.9787,0.226171,0.650392,-2.25859,0.314386,-0.00672011,-0.0987688,-0.0987688,-0.0797592,-0.0190096,0.00672011,0.0257297,0.0920487,0.00672011,
0.0278,0,-8.87848,0.266682,0.657017,-2.10142,0.318164,-0.00677706,-0.0982287,-0.0982287,-0.0808099,-0.0174188,0.00677706,0.0241959,0.0914517,0.00677706,
0.02785,0,-8.76962,0.306802,0.663,-1.94218,0.321628,-0.00682744,-0.0975917,-0.0975917,-0.081781,-0.0158107,0.00682744,0.0226381,0.0907642,0.00682744,
0.0279,0,-8.65222,0.346492,0.668334,-1.78102,0.324774,-0.0068712,-0.0968583,-0.0968583,-0.0826715,-0.0141868,0.0068712,0.021058,0.0899871,0.0068712,
0.02795,0,-8.52639,0.385714,0.673015,-1.61811,0.3276,-0.00690829,-0.0960294,-0.0960294,-0.0834806,-0.0125488,0.00690829,0.0194571,0.0891211,0.00690829,
0.028,0,-8.39227,0.424429,0.677036,-1.45359,0.330103,-0.00693868,-0.0951057,-0.0951057,-0.0842074,-0.0108983,0.00693868,0.017837,0.088167,0.00693868,
0.02805,0,-8.24997,0.4626,0.680396,-1.28764,0.332279,-0.00696233,-0.0940881,-0.0940881,-0.0848512,-0.00923688,0.00696233,0.0161992,0.0871257,0.00696233,
0.0281,0,-8.09965,0.50019,0.683089,-1.12042,0.334128,-0.00697923,-0.0929776,-0.0929776,-0.0854114,-0.00756624,0.00697923,0.0145455,0.0859984,0.00697923,
0.02815,0,-7.94145,0.537162,0.685114,-0.952091,0.335646,-0.00698936,-0.0917755,-0.0917755,-0.0858874,-0.00588801,0.00698936,0.0128774,0.0847861,0.00698936,
0.0282,0,-7.77552,0.57348,0.686469,-0.782821,0.336834,-0.0069927,-0.0904827,-0.0904827,-0.0862789,-0.00420384,0.0069927,0.0111965,0.08349,0.0069927,
0.02825,0,-7.60203,0.609108,0.687151,-0.612777,0.337688,-0.00698925,-0.0891007,-0.0891007,-0.0865852,-0.0025154,0.00698925,0.00950466,0.0821114,0.00698925,
0.0283,0,-7.42115,0.644013,0.687161,-0.442128,0.33821,-0.00697902,-0.0876307,-0.0876307,-0.0868063,-0.000824355,0.00697902,0.00780338,0.0806516,0.00697902,
0.02835,0,-7.23306,0.678161,0.686498,-0.271041,0.338397,-0.00696202,-0.0860742,-0.0860742,-0.0869418,0.000867631,0.00696202,0.00609439,0.0791122,0.00696202,
0.0284,0,-7.03794,0.711517,0.685163,-0.0996861,0.338251,-0.00693825,-0.0844328,-0.0844328,-0.0869917,0.00255888,0.00693825,0.00437937,0.0774945,0.00693825,
0.02845,0,-6.83598,0.74405,0.683158,0.0717687,0.33777,-0.00690775,-0.0827081,-0.0827081,-0.0869558,0.00424773,0.00690775,0.00266001,0.0758003,0.00690775,
0.0285,0,-6.62739,0.775729,0.680483,0.243154,0.336956,-0.00687054,-0.0809017,-0.0809017,-0.0868342,0.00593252,0.00687054,0.000938025,0.0740312,0.00687054,
0.02855,0,-6.41236,0.806521,0.677143,0.4143,0.33581,-0.00682666,-0.0790155,-0.0790155,-0.0866271,0.00761156,0.00682666,-0.000784902,0.0721888,0.00682666,
0.0286,0,-6.19112,0.836399,0.673139,0.585038,0.334332,-0.00677616,-0.0770513,-0.0770513,-0.0863345,0.00928322,0.00677616,-0.00250707,0.0702752,0.00677616,
0.02865,0,-5.96387,0.865332,0.668477,0.7552,0.332523,-0.00671907,-0.0750111,-0.0750111,-0.0859569,0.0109458,0.00671907,-0.00422677,0.068292,0.00671907,
0.0287,0,-5.73085,0.893292,0.66316,0.924618,0.330387,-0.00665547,-0.0728969,-0.0728969,-0.0854946,0.0125978,0.00665547,-0.00594231,0.0662414,0.00665547,
0.02875,0,-5.49227,0.920254,0.657194,1.09312,0.327924,-0.0065854,-0.0707107,-0.0707107,-0.0849481,0.0142374,0.0065854,-0.007652,0.0641253,0.0065854,
0.0288,0,-5.24839,0.946189,0.650585,1.26055,0.325138,-0.00650894,-0.0684547,-0.0684547,-0.0843178,0.0158631,0.00650894,-0.00935415,0.0619458,0.00650894,
0.02885,0,-4.99943,0.971074,0.643339,1.42674,0.322031,-0.00642617,-0.0661312,-0.0661312,-0.0836044,0.0174732,0.00642617,-0.0110471,0.059705,0.00642617,
0.0289,0,-4.74564,0.994884,0.635464,1.59152,0.318606,-0.00633716,-0.0637424,-0.0637424,-0.0828087,0.0190663,0.00633716,-0.0127291,0.0574052,0.00633716,
0.02895,0,-4.48727,1.0176,0.626966,1.75473,0.314866,-0.006242,-0.0612907,-0.0612907,-0.0819313,0.0206406,0.006242,-0.0143986,0.0550487,0.006242,
0.029,0,-4.22458,1.03919,0.617855,1.9162,0.310816,-0.00614079,-0.0587785,-0.0587785,-0.0809732,0.0221947,0.00614079,-0.0160539,0.0526377,0.00614079,
0.02905,0,-3.95783,1.05964,0.608139,2.07579,0.306458,-0.00603362,-0.0562083,-0.0562083,-0.0799353,0.023727,0.00603362,-0.0176933,0.0501747,0.00603362,
0.0291,0,-3.68727,1.07893,0.597829,2.23333,0.301798,-0.00592061,-0.0535827,-0.0535827,-0.0788186,0.025236,0.00592061,-0.0193154,0.0476621,0.00592061,
0.02915,0,-3.41318,1.09705,0.586933,2.38867,0.29684,-0.00580185,-0.0509041,-0.0509041,-0.0776243,0.0267202,0.00580185,-0.0209183,0.0451023,0.00580185,
0.0292,0,-3.13582,1.11397,0.575463,2.54165,0.29159,-0.00567748,-0.0481754,-0.0481754,-0.0763535,0.0281781,0.00567748,-0.0225006,0.0424979,0.00567748,
0.02925,0,-2.85547,1.12967,0.563431,2.69213,0.286051,-0.0055476,-0.0453991,-0.0453991,-0.0750074,0.0296084,0.0055476,-0.0240608,0.0398514,0.0055476,
0.0293,0,-2.57241,1.14415,0.550847,2.83995,0.28023,-0.00541235,-0.0425779,-0.0425779,-0.0735874,0.0310095,0.00541235,-0.0255972,0.0371656,0.00541235,
0.02935,0,-2.28691,1.15739,0.537725,2.98496,0.274132,-0.00527187,-0.0397148,-0.0397148,-0.072095,0.0323802,0.00527187,-0.0271083,0.0344429,0.00527187,
0.0294,0,-1.99925,1.16937,0.524077,3.12703,0.267763,-0.00512628,-0.0368125,-0.0368125,-0.0705314,0.033719,0.00512628,-0.0285927,0.0316862,0.00512628,
0.02945,0,-1.70972,1.18009,0.509917,3.26602,0.261131,-0.00497574,-0.0338738,-0.0338738,-0.0688984,0.0350246,0.00497574,-0.0300489,0.0288981,0.00497574,
0.0295,0,-1.4186,1.18953,0.495259,3.40179,0.25424,-0.00482038,-0.0309017,-0.0309017,-0.0671975,0.0362958,0.00482038,-0.0314755,0.0260813,0.00482038,
0.02955,0,-1.12618,1.19769,0.480117,3.53419,0.247098,-0.00466038,-0.0278991,-0.0278991,-0.0654304,0.0375313,0.00466038,-0.032871,0.0232387,0.00466038,
0.0296,0,-0.832751,1.20456,0.464506,3.66312,0.239713,-0.00449587,-0.024869,-0.024869,-0.0635989,0.0387299,0.00449587,-0.034234,0.0203731,0.00449587,
0.02965,0,-0.538599,1.21013,0.448442,3.78842,0.232091,-0.00432702,-0.0218143,-0.0218143,-0.0617047,0.0398904,0.00432702,-0.0355633,0.0174873,0.00432702,
0.0297,0,-0.244013,1.2144,0.43194,3.90999,0.224239,-0.00415401,-0.0187381,-0.0187381,-0.0597497,0.0410115,0.00415401,-0.0368575,0.0145841,0.00415401,
0.02975,0,0.0507149,1.21736,0.415016,4.02771,0.216166,-0.00397699,-0.0156434,-0.0156434,-0.0577358,0.0420924,0.00397699,-0.0381154,0.0116665,0.00397699,
0.0298,0,0.345295,1.21901,0.397688,4.14144,0.20788,-0.00379615,-0.0125333,-0.0125333,-0.0556651,0.0431318,0.00379615,-0.0393356,0.00873718,0.00379615,
0.02985,0,0.639438,1.21936,0.379972,4.2511,0.199389,-0.00361166,-0.00941083,-0.00941083,-0.0535396,0.0441287,0.00361166,-0.0405171,0.00579917,0.00361166,
0.0299,0,0.932853,1.21839,0.361886,4.35655,0.190701,-0.0034237,-0.00627905,-0.00627905,-0.0513613,0.0450822,0.0034237,-0.0416585,0.00285535,0.0034237,
0.02995,0,1.22525,1.21611,0.343447,4.45771,0.181824,-0.00323246,-0.00314108,-0.00314108,-0.0491324,0.0459913,0.00323246,-0.0427589,-9.13864e-05,0.00323246,
0.03,0,1.51634,1.21253,0.324674,4.55447,0.172768,-0.00303813,-5.38542e-11,-5.38542e-11,-0.0468552,0.0468552,0.00303813,-0.0438171,-0.00303813,0.00303813,
0.03005,0,1.80584,1.20765,0.305586,4.64674,0.163541,-0.0028409,0.00314108,0.00314108,-0.0445318,0.0476729,0.0028409,-0.044832,-0.00598197,0.0028409,
0.0301,0,2.09347,1.20147,0.286201,4.73442,0.154153,-0.00264096,0.00627905,0.00627905,-0.0421646,0.0484437,0.00264096,-0.0458027,-0.00892001,0.00264096,
0.03015,0,2.37893,1.19399,0.266538,4.81743,0.144612,-0.00243851,0.00941083,0.00941083,-0.0397559,0.0491667,0.00243851,-0.0467282,-0.0118493,0.00243851,
0.0302,0,2.66195,1.18524,0.246616,4.89569,0.134929,-0.00223374,0.0125333,0.0125333,-0.037308,0.0498414,0.00223374,-0.0476076,-0.0147671,0.00223374,
0.03025,0,2.94225,1.17522,0.226456,4.96912,0.125113,-0.00202687,0.0156434,0.0156434,-0.0348235,0.0504669,0.00202687,-0.0484401,-0.0176703,0.00202687,
0.0303,0,3.21955,1.16393,0.206077,5.03764,0.115173,-0.00181809,0.0187381,0.0187381,-0.0323047,0.0510428,0.00181809,-0.0492247,-0.0205562,0.00181809,
0.03035,0,3.49358,1.15139,0.1855,5.1012,0.105119,-0.00160761,0.0218143,0.0218143,-0.0297541,0.0515684,0.00160761,-0.0499608,-0.0234219,0.00160761,
0.0304,0,3.76407,1.13761,0.164743,5.15972,0.0949613,-0.00139564,0.024869,0.024869,-0.0271742,0.0520432,0.00139564,-0.0506476,-0.0262646,0.00139564,
0.03045,0,4.03076,1.12261,0.143829,5.21315,0.0847098,-0.00118239,0.0278991,0.0278991,-0.0245676,0.0524667,0.00118239,-0.0512844,-0.0290815,0.00118239,
0.0305,0,4.29337,1.1064,0.122778,5.26143,0.0743747,-0.000968058,0.0309017,0.0309017,-0.0219369,0.0528386,0.000968058,-0.0518706,-0.0318698,0.000968058,
0.03055,0,4.55166,1.08899,0.101609,5.30452,0.0639661,-0.000752866,0.0338738,0.0338738,-0.0192847,0.0531584,0.000752866,-0.0524056,-0.0346267,0.000752866,
0.0306,0,4.80536,1.07041,0.0803454,5.34238,0.0534943,-0.000537022,0.0368125,0.0368125,-0.0166135,0.0534259,0.000537022,-0.0528889,-0.0373495,0.000537022,
0.03065,0,5.05423,1.05068,0.0590066,5.37497,0.0429695,-0.000320741,0.0397148,0.0397148,-0.013926,0.0536408,0.000320741,-0.05332,-0.0400355,0.000320741,
0.0307,0,5.29802,1.02981,0.037614,5.40226,0.0324023,-0.000104233,0.0425779,0.0425779,-0.0112248,0.0538028,0.000104233,-0.0536985,-0.0426822,0.000104233,
0.03075,0,5.5365,1.00782,0.0161888,5.42421,0.0218031,0.000112286,0.045399,0.045399,-0.00851274,0.0539118,-0.000112286,-0.0540241,-0.0452868,-0.000112286,
0.0308,0,5.76942,0.984741,-0.00524802,5.44081,0.0111822,0.000328604,0.0481754,0.0481754,-0.00579234,0.0539677,-0.000328604,-0.0542963,-0.0478468,-0.000328604,
0.03085,0,5.99655,0.960591,-0.0266752,5.45205,0.000550185,0.000544508,0.0509041,0.0509041,-0.00306631,0.0539705,-0.000544508,-0.054515,-0.0503596,-0.000544508,
0.0309,0,6.21769,0.935396,-0.0480717,5.4579,-0.0100824,0.000759785,0.0535827,0.0535827,-0.000337363,0.05392,-0.000759785,-0.0546798,-0.0528229,-0.000759785,
0.03095,0,6.43259,0.90918,-0.0694163,5.45837,-0.0207052,0.000974223,0.0562083,0.0562083,0.00239182,0.0538165,-0.000974223,-0.0547907,-0.0552341,-0.000974223,
0.031,0,6.64106,0.88197,-0.0906881,5.45345,-0.0313076,0.00118761,0.0587785,0.0587785,0.00511855,0.05366,-0.00118761,-0.0548476,-0.0575909,-0.00118761,
0.03105,0,6.84289,0.853793,-0.111866,5.44315,-0.0418792,0.00139974,0.0612907,0.0612907,0.00784012,0.0534506,-0.00139974,-0.0548503,-0.059891,-0.00139974,
0.0311,0,7.03788,0.824678,-0.132929,5.42748,-0.0524096,0.0016104,0.0637424,0.0637424,0.0105539,0.0531885,-0.0016104,-0.0547989,-0.062132,-0.0016104,
0.03115,0,7.22583,0.794653,-0.153857,5.40646,-0.0628883,0.00181938,0.0661312,0.0661312,0.0132571,0.0528741,-0.00181938,-0.0546935,-0.0643118,-0.00181938,
0.0312,0,7.40657,0.763749,-0.174629,5.3801,-0.0733051,0.00202647,0.0684547,0.0684547,0.0159471,0.0525076,-0.00202647,-0.054534,-0.0664282,-0.00202647,
0.03125,0,7.57992,0.731997,-0.195224,5.34843,-0.0836496,0.00223149,0.0707107,0.0707107,0.0186214,0.0520893,-0.00223149,-0.0543208,-0.0684792,-0.00223149,
0.0313,0,7.74569,0.699428,-0.215622,5.31149,-0.0939116,0.00243421,0.0728969,0.0728969,0.0212771,0.0516198,-0.00243421,-0.054054,-0.0704627,-0.00243421,
0.03135,0,7.90374,0.666074,-0.235803,5.2693,-0.104081,0.00263444,0.0750111,0.0750111,0.0239118,0.0510994,-0.00263444,-0.0537338,-0.0723767,-0.00263444,
0.0314,0,8.0539,0.63197,-0.255747,5.22191,-0.114148,0.00283199,0.0770513,0.0770513,0.0265227,0.0505286,-0.00283199,-0.0533606,-0.0742193,-0.00283199,
0.03145,0,8.19603,0.597149,-0.275435,5.16937,-0.124102,0.00302666,0.0790155,0.0790155,0.0291074,0.0499081,-0.00302666,-0.0529348,-0.0759888,-0.00302666,
0.0315,0,8.32999,0.561646,-0.294847,5.11174,-0.133934,0.00321826,0.0809017,0.0809017,0.0316633,0.0492384,-0.00321826,-0.0524567,-0.0776834,-0.00321826,
0.03155,0,8.45564,0.525497,-0.313963,5.04905,-0.143634,0.00340659,0.0827081,0.0827081,0.0341878,0.0485203,-0.00340659,-0.0519269,-0.0793015,-0.00340659,
0.0316,0,8.57287,0.488737,-0.332766,4.98139,-0.153192,0.00359148,0.0844328,0.0844328,0.0366785,0.0477543,-0.00359148,-0.0513458,-0.0808413,-0.00359148,
0.03165,0,8.68155,0.451403,-0.351236,4.90881,-0.162599,0.00377274,0.0860742,0.0860742,0.0391329,0.0469413,-0.00377274,-0.0507141,-0.0823015,-0.00377274,
0.0317,0,8.78158,0.413533,-0.369355,4.83138,-0.171845,0.0039502,0.0876307,0.0876307,0.0415486,0.0460821,-0.0039502,-0.0500323,-0.0836805,-0.0039502,
0.03175,0,8.87286,0.375164,-0.387106,4.74919,-0.180922,0.00412367,0.0891007,0.0891007,0.0439232,0.0451775,-0.00412367,-0.0493011,-0.084977,-0.00412367,
0.0318,0,8.95531,0.336334,-0.40447,4.66232,-0.189821,0.00429299,0.0904827,0.0904827,0.0462543,0.0442284,-0.00429299,-0.0485214,-0.0861897,-0.00429299,
0.03185,0,9.02883,0.297083,-0.421432,4.57084,-0.198532,0.00445799,0.0917755,0.0917755,0.0485398,0.0432357,-0.00445799,-0.0476937,-0.0873175,-0.00445799,
0.0319,0,9.09336,0.257449,-0.437973,4.47485,-0.207048,0.00461851,0.0929776,0.0929776,0.0507772,0.0422005,-0.00461851,-0.046819,-0.0883591,-0.00461851,
0.03195,0,9.14884,0.217471,-0.454079,4.37445,-0.215359,0.00477439,0.0940881,0.0940881,0.0529644,0.0411237,-0.00477439,-0.0458981,-0.0893137,-0.00477439,
0.032,0,9.19521,0.177191,-0.469732,4.26973,-0.223458,0.00492548,0.0951057,0.0951057,0.0550993,0.0400064,-0.00492548,-0.0449319,-0.0901802,-0.00492548,
0.03205,0,9.23242,0.136647,-0.484918,4.1608,-0.231336,0.00507162,0.0960294,0.0960294,0.0571797,0.0388497,-0.00507162,-0.0439213,-0.0909577,-0.00507162,
0.0321,0,9.26044,0.0958806,-0.499621,4.04776,-0.238986,0.00521268,0.0968583,0.0968583,0.0592035,0.0376548,-0.00521268,-0.0428675,-0.0916456,-0.00521268,
0.03215,0,9.27925,0.0549319,-0.513827,3.93073,-0.246401,0.00534852,0.0975917,0.0975917,0.0611689,0.0364228,-0.00534852,-0.0417713,-0.0922432,-0.00534852,
0.0322,0,9.28881,0.0138418,-0.527522,3.80982,-0.253572,0.005479,0.0982287,0.0982287,0.0630738,0.0351549,-0.005479,-0.0406339,-0.0927497,-0.005479,
0.03225,0,9.28914,-0.0273487,-0.540692,3.68515,-0.260493,0.00560399,0.0987688,0.0987688,0.0649164,0.0338524,-0.00560399,-0.0394564,-0.0931648,-0.00560399,
0.0323,0,9.28021,-0.0685987,-0.553326,3.55685,-0.267157,0.00572337,0.0992115,0.0992115,0.0666948,0.0325167,-0.00572337,-0.03824,-0.0934881,-0.00572337,
0.03235,0,9.26205,-0.109867,-0.565409,3.42503,-0.273558,0.00583702,0.0995562,0.0995562,0.0684073,0.0311489,-0.00583702,-0.0369859,-0.0937192,-0.00583702,
0.0324,0,9.23467,-0.151113,-0.57693,3.28984,-0.279688,0.00594483,0.0998027,0.0998027,0.0700522,0.0297504,-0.00594483,-0.0356953,-0.0938578,-0.00594483,
0.03245,0,9.1981,-0.192294,-0.587878,3.1514,-0.285543,0.0060467,0.0999507,0.0999507,0.0716279,0.0283227,-0.0060467,-0.0343694,-0.093904,-0.0060467,
0.0325,0,9.15238,-0.233371,-0.598242,3.00985,-0.291116,0.00614253,0.1,0.1,0.0731329,0.0268671,-0.00614253,-0.0330097,-0.0938575,-0.00614253,
0.03255,0,9.09754,-0.274302,-0.608012,2.86533,-0.296402,0.00623221,0.0999507,0.0999507,0.0745655,0.0253851,-0.00623221,-0.0316173,-0.0937184,-0.00623221,
0.0326,0,9.03365,-0.315047,-0.617179,2.71799,-0.301395,0.00631567,0.0998027,0.0998027,0.0759245,0.0238781,-0.00631567,-0.0301938,-0.093487,-0.00631567,
0.03265,0,8.96077,-0.355564,-0.625732,2.56796,-0.306091,0.00639282,0.0995562,0.0995562,0.0772085,0.0223477,-0.00639282,-0.0287405,-0.0931634,-0.00639282,
0.0327,0,8.87898,-0.395814,-0.633664,2.4154,-0.310485,0.00646358,0.0992115,0.0992115,0.0784162,0.0207953,-0.00646358,-0.0272588,-0.0927479,-0.00646358,
0.03275,0,8.78834,-0.435756,-0.640967,2.26046,-0.314573,0.00652788,0.0987688,0.0987688,0.0795464,0.0192224,-0.00652788,-0.0257503,-0.092241,-0.00652788,
0.0328,0,8.68895,-0.475351,-0.647634,2.10328,-0.31835,0.00658567,0.0982287,0.0982287,0.0805981,0.0176306,-0.00658567,-0.0242163,-0.0916431,-0.00658567,
0.03285,0,8.58092,-0.514559,-0.653657,1.94403,-0.321813,0.00663689,0.0975917,0.0975917,0.0815701,0.0160216,-0.00663689,-0.0226585,-0.0909548,-0.00663689,
0.0329,0,8.46434,-0.553342,-0.659033,1.78287,-0.324959,0.00668147,0.0968583,0.0968583,0.0824615,0.0143968,-0.00668147,-0.0210783,-0.0901768,-0.00668147,
0.03295,0,8.33934,-0.59166,-0.663754,1.61994,-0.327784,0.00671939,0.0960294,0.0960294,0.0832715,0.0127579,-0.00671939,-0.0194773,-0.08931,-0.00671939,
0.033,0,8.20603,-0.629475,-0.667816,1.45542,-0.330285,0.00675061,0.0951057,0.0951057,0.0839992,0.0111064,-0.00675061,-0.0178571,-0.088355,-0.00675061,
0.03305,0,8.06455,-0.66675,-0.671215,1.28946,-0.332461,0.00677509,0.0940881,0.0940881,0.0846439,0.00944414,-0.00677509,-0.0162192,-0.087313,-0.00677509,
0.0331,0,7.91504,-0.703448,-0.673949,1.12223,-0.334309,0.00679281,0.0929776,0.0929776,0.0852051,0.00777259,-0.00679281,-0.0145654,-0.0861848,-0.00679281,
0.03315,0,7.75764,-0.739532,-0.676014,0.953894,-0.335827,0.00680375,0.0917755,0.0917755,0.085682,0.00609346,-0.00680375,-0.0128972,-0.0849717,-0.00680375,
0.0332,0,7.59252,-0.774965,-0.677408,0.784616,-0.337013,0.0068079,0.0904827,0.0904827,0.0860743,0.00440839,-0.0068079,-0.0112163,-0.0836748,-0.0068079,
0.03325,0,7.41983,-0.809714,-0.67813,0.614565,-0.337867,0.00680526,0.0891007,0.0891007,0.0863816,0.00271906,-0.00680526,-0.00952432,-0.0822954,-0.00680526,
0.0333,0,7.23974,-0.843742,-0.678179,0.443908,-0.338388,0.00679583,0.0876307,0.0876307,0.0866035,0.00102712,-0.00679583,-0.00782295,-0.0808348,-0.00679583,
0.03335,0,7.05244,-0.877017,-0.677556,0.272813,-0.338574,0.00677963,0.0860742,0.0860742,0.08674,-0.000665751,-0.00677963,-0.00611388,-0.0792946,-0.00677963,
0.0334,0,6.85811,-0.909504,-0.67626,0.10145,-0.338427,0.00675666,0.0844328,0.0844328,0.0867907,-0.00235789,-0.00675666,-0.00439877,-0.0776761,-0.00675666,
0.03345,0,6.65694,-0.941172,-0.674293,-0.0700122,-0.337946,0.00672695,0.0827081,0.0827081,0.0867557,-0.00404761,-0.00672695,-0.00267934,-0.0759811,-0.00672695,
0.0335,0,6.44913,-0.971989,-0.671658,-0.241405,-0.337131,0.00669053,0.0809017,0.0809017,0.086635,-0.00573327,-0.00669053,-0.000957262,-0.0742112,-0.00669053,
0.03355,0,6.23488,-1.00192,-0.668356,-0.412559,-0.335984,0.00664744,0.0790155,0.0790155,0.0864287,-0.00741319,-0.00664744,0.000765749,-0.0723681,-0.00664744,
